FACILITY_ID,FACILITY_TITLE,MAP_X,MAP_Y,ADDRESS,AREA,CITY
38417,천태산 오토캠핑장,128.9276512229,35.4319366551,경상남도 양산시 원동면 어영길 263-14 ,경남,양산시
38797,청수가든,128.9344173709,35.4292843009,경상남도 양산시 원동면 어영길 202 ,경남,양산시
40536,캠프라임,128.9211667798,35.391957696,경상남도 양산시 원동면 원동로 1837-2 ,경남,양산시
40550,캠프포레,129.01767417809998,35.5224725847,경상남도 양산시 원동면 청수골길 106 ,경남,양산시
40562,캠핑라운드,129.0631596355,35.4029174271,경상남도 양산시 상북면 구소석5길 20 ,경남,양산시
40564,캠핑배내,129.00929154809998,35.5235445304,경상남도 양산시 원동면 청수골길 43-21 ,경남,양산시
41266,클라임파크,129.0501753632,35.3774061631,경상남도 양산시 상북면 와곡3길 31 ,경남,양산시
43253,포시즌스키샵,128.9637975103,35.451971182600005,경상남도 양산시 원동면 어실로 1535 (원동면),경남,양산시
45989,해운청소년수련원,129.07629849059998,35.462872045,경상남도 양산시 하북면 삼수온천길 27 ,경남,양산시
47606,황산문화체육공원 국민여가캠핑,128.9896216197,35.301771866399996,경상남도 양산시 물금읍 낙동로 295-19 ,경남,양산시
238,가온빌리지,128.81561489290002,35.492999939,경상남도 밀양시 산외면 산외강변로 309 ,경남,밀양시
3640,구만산장오토캠핑장,128.8708320865,35.6004027498,경상남도 밀양시 산내면 봉의로 223-6 ,경남,밀양시
3826,구천계곡오토캠핑장,128.9229626216,35.5367358877,경상남도 밀양시 단장면 도래재로 133-12 ,경남,밀양시
4464,그린앤블루,128.9231972431,35.4894967648,경상남도 밀양시 고례로 805-25 ,경남,밀양시
9556,도래재별빛마을캠핑장,128.9420908249,35.5611918217,경상남도 밀양시 단장면 도래재로 578-10 ,경남,밀양시
12822,마이웨이리조트관광,128.8009760482,35.5378751709,경상남도 밀양시 산외면 엄광길 103-16 ,경남,밀양시
14923,물안개오토캠핑장,128.9264968886,35.4918910011,경상남도 밀양시 단장면 고례리 1491 ,경남,밀양시
