area_nm,visit_dt,visitor_sum,tourist_type
경남,2023-04-04,2774974,모든
경남,2021-10-29,2981834,모든
경남,2022-10-01,3482589,모든
경남,2020-09-02,2269022,모든
경남,2021-12-12,2768969,모든
경남,2020-09-25,2898045,모든
경남,2023-01-13,2763788,모든
경남,2022-02-12,2822034,모든
경남,2020-10-01,3536448,모든
경남,2021-09-25,2998290,모든
경남,2020-10-28,2709544,모든
경남,2023-04-08,3346224,모든
경남,2021-03-25,2818269,모든
경남,2020-09-26,2997867,모든
경남,2022-10-08,3521595,모든
경남,2022-07-29,3232214,모든
경남,2021-10-13,2739270,모든
경남,2020-07-10,2561303,모든
경남,2021-06-25,2970070,모든
경남,2020-11-29,2528730,모든
경남,2021-04-28,2626046,모든
경남,2021-05-18,2761322,모든
경남,2023-04-29,3252746,모든
경남,2020-04-30,3051771,모든
경남,2022-11-12,3294077,모든
경남,2023-01-31,2585009,모든
경남,2022-05-24,2871661,모든
경남,2020-05-25,2648272,모든
경남,2021-11-20,3180637,모든
경남,2021-12-13,2604610,모든
경남,2020-07-15,2599406,모든
경남,2021-10-24,3053636,모든
경남,2021-02-03,2445439,모든
경남,2020-10-05,2533493,모든
경남,2022-03-03,2679123,모든
경남,2021-12-31,2995484,모든
경남,2023-04-17,2842837,모든
경남,2020-11-22,2544674,모든
경남,2023-01-21,3512235,모든
경남,2020-08-09,2737056,모든
경남,2022-03-17,2656452,모든
경남,2022-07-14,2888560,모든
경남,2020-10-29,2729628,모든
경남,2022-01-28,2886813,모든
경남,2021-08-05,2716219,모든
경남,2022-06-14,2680168,모든
경남,2021-02-26,2710442,모든
경남,2020-09-17,2640103,모든
경남,2021-10-11,2651307,모든
경남,2020-08-24,2648898,모든
경남,2021-03-06,2793947,모든
경남,2022-11-24,2923679,모든
경남,2021-02-13,3019949,모든
경남,2022-10-24,2908345,모든
경남,2021-05-28,2824849,모든
경남,2021-06-15,2651255,모든
경남,2022-01-15,2878556,모든
경남,2023-03-30,3153405,모든
경북,2021-04-20,2163794,모든
경북,2021-11-24,2283802,모든
경북,2023-01-04,2217865,모든
경북,2020-11-14,2587459,모든
경북,2022-12-12,2298349,모든
경북,2023-02-15,2285587,모든
경북,2022-10-24,2442608,모든
경북,2021-05-10,2124314,모든
경북,2021-07-29,2388815,모든
경북,2020-11-27,2246336,모든
경북,2023-04-14,2503377,모든
경북,2022-09-13,2429263,모든
경북,2021-11-14,2661012,모든
경북,2021-02-08,1966393,모든
경북,2021-10-16,2452304,모든
경북,2022-08-06,2743818,모든
경북,2020-08-19,2241771,모든
경북,2021-08-14,2519576,모든
경북,2022-06-03,2368210,모든
경북,2021-01-05,1789921,모든
경북,2022-01-03,2033107,모든
경북,2023-04-07,2502322,모든
경북,2022-01-24,2147247,모든
경북,2021-03-04,2096138,모든
경북,2021-09-20,3212047,모든
경북,2021-02-03,1926733,모든
경북,2022-12-10,2603541,모든
경북,2021-03-10,2199955,모든
경북,2021-09-10,2451917,모든
경북,2022-02-08,2075170,모든
경북,2021-07-07,2075035,모든
경북,2021-08-23,2149106,모든
경북,2022-08-07,2587688,모든
경북,2023-04-04,2311138,모든
경북,2020-09-09,2172825,모든
경북,2022-10-13,2465935,모든
경북,2022-03-13,2022728,모든
경북,2021-02-27,2420372,모든
경북,2023-03-05,2582508,모든
경북,2022-02-01,3047247,모든
경북,2023-01-23,3241282,모든
경북,2022-08-29,2379212,모든
경북,2023-04-08,2775026,모든
경북,2021-02-20,2314801,모든
경북,2021-09-29,2276861,모든
경북,2021-06-27,2607204,모든
경북,2022-08-01,2611893,모든
경북,2021-09-07,2219163,모든
경북,2021-01-10,1713529,모든
경북,2020-07-10,2161244,모든
경북,2021-01-03,1721310,모든
경북,2022-01-20,2146298,모든
경북,2022-02-19,2272655,모든
경북,2022-07-02,2453883,모든
경북,2023-04-27,2454396,모든
경북,2021-08-31,2276135,모든
경북,2022-04-05,2194607,모든
경북,2022-09-18,2539481,모든
경북,2022-06-10,2324060,모든
경북,2022-08-04,2479023,모든
경북,2021-11-03,2297633,모든
경북,2020-05-30,2538683,모든
경북,2022-11-06,2809732,모든
경북,2022-07-03,2337683,모든
경북,2022-12-28,2378084,모든
경북,2020-07-25,2415961,모든
경북,2022-11-19,2840250,모든
경북,2023-02-28,2578784,모든
경북,2023-01-19,2389585,모든
경북,2021-08-11,2269713,모든
경북,2021-02-26,2231514,모든
경북,2020-06-25,2134779,모든
경북,2021-10-04,2405137,모든
경북,2022-06-28,2235339,모든
경북,2022-03-21,2243307,모든
경북,2023-02-14,2349284,모든
경북,2022-08-26,2483768,모든
경북,2020-10-02,2962999,모든
경북,2021-12-28,2201701,모든
경북,2021-05-25,2254716,모든
광주,2021-07-18,1263989,모든
광주,2021-09-25,1450254,모든
광주,2022-06-07,1060682,모든
광주,2022-09-01,1376861,모든
광주,2020-07-12,900846,모든
광주,2022-06-15,1252707,모든
광주,2022-04-01,1316277,모든
광주,2022-07-21,1481675,모든
광주,2023-03-07,1404943,모든
광주,2023-01-20,1538500,모든
광주,2021-10-25,1648700,모든
광주,2020-11-05,1146082,모든
광주,2022-11-17,1398855,모든
광주,2021-06-25,1477915,모든
광주,2020-12-31,1149191,모든
광주,2022-03-29,1385685,모든
광주,2020-10-19,1101737,모든
광주,2021-06-22,1391483,모든
광주,2021-08-16,1246962,모든
광주,2021-04-13,1259102,모든
광주,2021-07-31,1351381,모든
광주,2022-04-17,1292220,모든
광주,2022-09-02,1450167,모든
광주,2023-02-09,1343191,모든
광주,2023-01-06,1382753,모든
광주,2020-11-27,1178389,모든
광주,2021-04-05,1252067,모든
광주,2020-10-26,1134378,모든
광주,2021-08-08,1142097,모든
광주,2023-03-13,1407032,모든
광주,2022-12-24,1283582,모든
광주,2022-02-15,1235397,모든
광주,2022-07-15,1554886,모든
광주,2023-03-22,1436595,모든
광주,2022-05-23,1211852,모든
광주,2022-08-13,1310533,모든
광주,2021-01-02,1126983,모든
광주,2023-02-15,1357966,모든
광주,2020-09-23,1199984,모든
광주,2022-11-07,1334879,모든
광주,2022-12-02,1381302,모든
광주,2021-09-03,1403133,모든
광주,2022-07-13,1473655,모든
광주,2021-02-10,1366060,모든
광주,2021-05-29,1413806,모든
광주,2021-11-23,1440551,모든
광주,2021-02-01,1137092,모든
광주,2022-05-28,1357856,모든
광주,2022-11-26,1504734,모든
광주,2020-05-11,1181584,모든
광주,2021-02-22,1313786,모든
광주,2021-09-13,1414285,모든
광주,2022-10-21,1443466,모든
광주,2022-10-19,1365639,모든
광주,2021-09-21,1371535,모든
광주,2021-01-12,1173014,모든
광주,2021-12-26,1148345,모든
광주,2022-07-04,1414438,모든
광주,2021-06-11,1418060,모든
광주,2021-05-31,1338242,모든
광주,2021-11-09,1388782,모든
광주,2022-04-19,1326802,모든
광주,2022-12-12,1301477,모든
광주,2022-05-25,1229450,모든
광주,2021-12-04,1384389,모든
광주,2023-04-21,1426938,모든
광주,2021-12-23,1293256,모든
광주,2020-09-21,1173853,모든
광주,2021-11-06,1531605,모든
광주,2021-08-14,1342254,모든
광주,2020-12-26,1130060,모든
광주,2022-06-30,1497774,모든
광주,2023-03-31,1545076,모든
광주,2021-12-05,1233554,모든
광주,2022-09-07,1463569,모든
광주,2020-08-12,1163358,모든
광주,2021-03-09,1334534,모든
광주,2023-02-04,1422511,모든
광주,2021-05-24,1329692,모든
광주,2021-05-18,1384147,모든
광주,2021-12-25,1284346,모든
광주,2022-03-28,1373876,모든
광주,2022-08-11,1203609,모든
광주,2021-04-17,1404764,모든
광주,2022-06-16,1269373,모든
광주,2022-12-27,1356471,모든
광주,2022-05-14,1424838,모든
광주,2023-04-14,1374889,모든
광주,2021-08-17,1319503,모든
광주,2021-04-06,1251899,모든
광주,2021-09-01,1308325,모든
광주,2022-08-23,1233630,모든
광주,2021-05-15,1415814,모든
광주,2021-02-11,1208637,모든
광주,2021-04-21,1296063,모든
광주,2022-08-21,1167183,모든
광주,2023-03-18,1547097,모든
광주,2020-05-14,1195830,모든
광주,2021-08-29,1232397,모든
광주,2021-10-16,1578122,모든
광주,2021-10-19,1544657,모든
광주,2021-01-17,1068528,모든
광주,2020-07-18,1141110,모든
광주,2021-10-12,1447414,모든
광주,2020-06-21,1125153,모든
광주,2023-04-11,1272044,모든
광주,2022-11-16,1390382,모든
광주,2022-10-09,1313190,모든
광주,2020-05-05,1131871,모든
광주,2022-08-06,1267915,모든
광주,2020-12-27,939656,모든
광주,2021-10-21,1611933,모든
광주,2021-03-22,1361216,모든
광주,2022-05-15,1271746,모든
광주,2022-12-26,1341990,모든
광주,2022-08-19,1304668,모든
광주,2022-10-07,1450540,모든
광주,2022-10-27,1388789,모든
광주,2022-07-18,1411651,모든
광주,2022-09-27,1443083,모든
광주,2021-07-20,1339914,모든
광주,2023-01-24,1117695,모든
광주,2020-08-02,994269,모든
광주,2021-09-18,1565353,모든
광주,2022-01-12,1247211,모든
광주,2022-11-27,1332531,모든
광주,2022-12-21,1334081,모든
광주,2021-09-20,1369944,모든
광주,2022-11-14,1348514,모든
광주,2023-03-02,1374299,모든
광주,2023-04-08,1487093,모든
광주,2023-03-29,1468584,모든
광주,2020-07-16,1121951,모든
광주,2021-01-07,990304,모든
광주,2021-07-04,1263464,모든
광주,2023-01-17,1365135,모든
광주,2022-03-09,1194317,모든
광주,2021-03-04,1278094,모든
광주,2020-11-08,1103291,모든
광주,2021-01-09,1144905,모든
광주,2021-02-04,1180501,모든
광주,2020-07-01,1098167,모든
광주,2022-05-24,1214682,모든
광주,2021-10-22,1689923,모든
광주,2022-04-23,1451988,모든
광주,2022-11-25,1467276,모든
광주,2021-10-15,1572642,모든
광주,2020-11-21,1192743,모든
광주,2021-07-28,1334775,모든
광주,2023-03-10,1493313,모든
광주,2021-04-29,1316289,모든
광주,2022-03-27,1272482,모든
광주,2022-01-02,1133187,모든
광주,2022-11-04,1416191,모든
광주,2021-03-05,1391695,모든
광주,2022-11-05,1475309,모든
광주,2022-02-22,1275609,모든
광주,2020-10-03,1096772,모든
광주,2021-06-17,1382806,모든
광주,2021-04-27,1289572,모든
광주,2023-04-07,1382702,모든
광주,2022-02-26,1350985,모든
광주,2023-04-09,1325737,모든
광주,2021-07-25,1243588,모든
광주,2023-04-03,1268748,모든
광주,2020-10-07,1141826,모든
광주,2021-06-04,1390247,모든
광주,2020-11-25,1156396,모든
광주,2022-03-11,1348781,모든
광주,2022-07-12,1462611,모든
광주,2022-11-01,1326063,모든
광주,2020-06-03,1196976,모든
광주,2023-04-17,1303106,모든
광주,2020-08-01,1105550,모든
광주,2021-09-24,1480385,모든
광주,2023-02-25,1515107,모든
광주,2022-09-04,1289614,모든
광주,2023-04-13,1325193,모든
광주,2021-04-30,1392813,모든
광주,2021-10-30,1753413,모든
광주,2021-10-28,1684915,모든
광주,2021-02-18,1208803,모든
광주,2022-05-30,1214500,모든
광주,2022-10-26,1383057,모든
광주,2021-02-21,1240318,모든
광주,2020-07-14,1054396,모든
광주,2020-06-29,1168831,모든
광주,2021-12-21,1267268,모든
광주,2022-03-12,1325215,모든
광주,2022-08-14,1198382,모든
광주,2022-12-10,1473227,모든
광주,2021-12-31,1387680,모든
광주,2021-05-05,1298433,모든
광주,2020-06-13,1248879,모든
광주,2022-08-07,1138913,모든
광주,2020-11-29,1036725,모든
광주,2021-12-12,1206976,모든
광주,2020-07-08,1039911,모든
광주,2021-01-04,1147969,모든
광주,2021-06-03,1278855,모든
광주,2020-12-17,1138073,모든
광주,2022-09-03,1482394,모든
광주,2020-09-12,1034027,모든
광주,2022-07-07,1453888,모든
광주,2021-11-02,1370584,모든
광주,2021-07-02,1390366,모든
광주,2020-11-24,1149515,모든
광주,2021-09-14,1406603,모든
광주,2021-04-14,1273945,모든
광주,2020-06-14,1106530,모든
광주,2023-03-26,1407900,모든
광주,2020-11-15,1115433,모든
광주,2021-06-12,1417871,모든
광주,2021-08-24,1291719,모든
광주,2022-02-27,1213600,모든
광주,2023-03-24,1511832,모든
광주,2021-06-27,1306754,모든
광주,2021-01-28,1198249,모든
광주,2023-01-14,1428984,모든
광주,2021-09-29,1425645,모든
광주,2022-01-23,1224432,모든
광주,2023-01-23,1422003,모든
광주,2020-08-03,1104287,모든
광주,2022-02-03,1233436,모든
광주,2022-06-27,1471179,모든
광주,2022-07-30,1562129,모든
광주,2020-05-28,1247769,모든
광주,2021-04-24,1424731,모든
광주,2020-08-06,1099108,모든
광주,2023-04-28,1458410,모든
광주,2020-12-14,1092575,모든
광주,2020-09-26,1238755,모든
광주,2020-08-10,1104139,모든
광주,2022-03-06,1138222,모든
광주,2022-08-27,1393558,모든
광주,2022-10-15,1557095,모든
광주,2023-01-26,1325199,모든
광주,2021-09-19,1469958,모든
광주,2020-11-19,1108874,모든
광주,2021-09-10,1446294,모든
광주,2023-03-06,1394545,모든
광주,2023-03-11,1536877,모든
광주,2022-06-14,1225541,모든
광주,2020-10-09,1145485,모든
광주,2021-11-08,1357975,모든
광주,2021-01-23,1254995,모든
광주,2022-08-16,1198520,모든
광주,2020-09-14,1080168,모든
광주,2022-01-21,1353767,모든
광주,2022-10-10,1274215,모든
광주,2022-02-13,1143857,모든
광주,2022-01-30,1364454,모든
광주,2023-01-01,1235223,모든
광주,2021-06-16,1398404,모든
광주,2021-09-23,1442527,모든
광주,2022-03-02,1272732,모든
광주,2021-03-20,1416342,모든
광주,2021-11-14,1408278,모든
광주,2022-07-22,1561032,모든
광주,2020-09-13,887140,모든
광주,2021-05-07,1384673,모든
광주,2020-12-16,1129547,모든
광주,2022-04-21,1331714,모든
광주,2022-05-22,1220056,모든
광주,2021-01-31,1100645,모든
광주,2021-02-20,1373476,모든
광주,2022-01-25,1314091,모든
광주,2022-10-08,1516381,모든
광주,2021-05-30,1273873,모든
광주,2022-02-08,1227327,모든
광주,2023-01-13,1373199,모든
광주,2020-11-26,1144995,모든
광주,2023-03-23,1432769,모든
광주,2021-09-05,1227498,모든
광주,2020-11-17,1160151,모든
광주,2022-09-09,1479585,모든
광주,2022-12-23,1133396,모든
광주,2022-03-31,1397719,모든
광주,2020-10-16,1237400,모든
광주,2020-05-06,1157404,모든
광주,2020-10-27,1143652,모든
광주,2021-11-10,1411354,모든
광주,2022-06-01,1179485,모든
광주,2022-08-02,1189930,모든
광주,2022-02-12,1305041,모든
광주,2022-09-11,1437077,모든
광주,2021-03-26,1489893,모든
광주,2022-12-18,1184866,모든
광주,2020-07-03,1063293,모든
광주,2023-01-09,1300421,모든
광주,2020-06-20,1294835,모든
광주,2022-04-09,1430430,모든
광주,2022-05-08,1322302,모든
광주,2020-09-15,1077999,모든
광주,2021-02-07,1114732,모든
광주,2022-01-17,1263729,모든
광주,2020-06-02,1171998,모든
광주,2020-11-30,1233903,모든
광주,2020-10-28,1151728,모든
광주,2020-11-06,1188721,모든
광주,2022-04-08,1382153,모든
광주,2022-04-20,1341617,모든
광주,2021-09-26,1280118,모든
광주,2020-11-02,1125636,모든
광주,2021-12-07,1252041,모든
광주,2022-11-08,1356789,모든
광주,2021-01-03,994863,모든
광주,2020-06-08,1252371,모든
광주,2022-02-25,1258844,모든
광주,2023-02-10,1404769,모든
광주,2022-03-25,1409964,모든
광주,2022-08-31,1318536,모든
광주,2020-05-12,1184068,모든
광주,2021-07-21,1349363,모든
광주,2022-08-29,1276340,모든
광주,2020-11-18,1173830,모든
광주,2020-12-22,1149273,모든
광주,2020-06-15,1213740,모든
광주,2020-10-06,1128459,모든
광주,2021-05-27,1334083,모든
광주,2021-10-20,1591296,모든
광주,2022-05-04,1358242,모든
광주,2020-10-24,1357603,모든
광주,2022-10-25,1368675,모든
광주,2021-01-10,993930,모든
광주,2022-10-28,1484093,모든
광주,2020-09-07,1014809,모든
광주,2021-11-13,1576278,모든
광주,2022-09-16,1472868,모든
광주,2020-06-09,1207821,모든
광주,2021-02-23,1301527,모든
광주,2021-03-13,1432971,모든
광주,2022-08-28,1227871,모든
광주,2022-02-10,1256959,모든
광주,2022-04-10,1282382,모든
광주,2020-12-25,1076232,모든
광주,2022-08-25,1282798,모든
광주,2020-09-11,1040909,모든
광주,2022-12-25,1294624,모든
광주,2021-06-26,1477590,모든
광주,2020-08-28,1090002,모든
광주,2021-10-02,1467933,모든
광주,2020-10-13,1167589,모든
광주,2020-06-27,1305589,모든
광주,2020-07-10,1098270,모든
광주,2021-01-21,1236603,모든
광주,2022-11-23,1395929,모든
광주,2021-01-13,1206840,모든
광주,2021-05-16,1202469,모든
광주,2023-01-15,1262383,모든
광주,2021-09-09,1391428,모든
광주,2023-03-03,1448580,모든
광주,2020-10-05,1124939,모든
광주,2021-06-28,1374287,모든
광주,2022-07-31,1406837,모든
광주,2023-01-19,1415748,모든
광주,2021-03-01,1092894,모든
광주,2020-07-15,1112875,모든
광주,2021-08-20,1395471,모든
광주,2021-10-24,1565019,모든
광주,2020-09-24,1254344,모든
광주,2022-07-17,1424038,모든
광주,2022-04-04,1256287,모든
광주,2023-02-18,1437279,모든
광주,2023-01-21,1459607,모든
광주,2022-03-20,1175067,모든
광주,2021-08-31,1378367,모든
광주,2023-01-30,1356720,모든
광주,2021-01-24,1148617,모든
광주,2021-04-01,1240073,모든
광주,2022-08-20,1274346,모든
광주,2021-02-09,1271169,모든
광주,2023-02-22,1415004,모든
광주,2023-01-10,1331477,모든
광주,2020-11-14,1254539,모든
광주,2021-09-16,1447100,모든
광주,2021-12-27,1258047,모든
광주,2022-08-04,1205482,모든
광주,2023-04-01,1445341,모든
광주,2020-12-15,1105366,모든
광주,2021-04-15,1289457,모든
광주,2021-11-17,1482573,모든
광주,2022-05-03,1261748,모든
광주,2021-08-30,1362985,모든
광주,2020-09-04,1081066,모든
광주,2022-09-18,1313559,모든
광주,2020-09-18,1196850,모든
광주,2023-04-05,1226279,모든
광주,2021-06-18,1455707,모든
광주,2022-01-08,1327983,모든
광주,2022-07-14,1470807,모든
