FACILITY_ID,FACILITY_TITLE,MAP_X,MAP_Y,ADDRESS,AREA,CITY
17338,보성녹차,127.0876951001,34.713445977199996,전라남도 보성군 보성읍 녹차로 750 ,전남,보성군
17341,보성농협녹차잡곡사업소,127.0337127585,34.7528600882,전라남도 보성군 보성읍 유촌길 151 ,전남,보성군
17347,보성삼베랑,127.13319515629999,34.8857051734,전라남도 보성군 복내면 옥평길 27-1 ,전남,보성군
17353,"보성장 / 녹차골 보성향토시장 (2, 7일)",127.07725861540001,34.7656343875,전라남도 보성군 보성읍 현충로 42-1 ,전남,보성군
17433,보향다원,127.0759367142,34.7573325195,전라남도 보성군 보성읍 동암1길 144 ,전남,보성군
23363,수협 보성회천수산물위판장,127.08411599829999,34.6672566546,전라남도 보성군 회천면 남부관광로 2274 ,전남,보성군
28724,"예당장 (5, 10일)",127.1993642311,34.7786488795,전라남도 보성군 득량면 예당길 160-55 (득량면),전남,보성군
36548,"조성시장 (3, 8일)",127.2456427999,34.8067020706,전라남도 보성군 조성면 조성로 90-5 ,전남,보성군
7362,"능주장 / 능주전통시장 (5, 10일)",126.95919675889999,34.990526543899996,전라남도 화순군 능주면 관동길 7 ,전남,화순군
47322,"화순장 / 화순전통시장 (3, 8일)",126.9624141292,35.0622740661,전라남도 화순군 화순읍 시장길 42 ,전남,화순군
2704,"고흥장 (4, 9일)",127.2865330516,34.6078195109,전라남도 고흥군 고흥읍 시장천변길 29-16 ,전남,고흥군
3231,광양 청매실농원,127.7166946051,35.0755022,전라남도 광양시 다압면 지막1길 55 ,전남,광양시
3233,"광양5일장 (1, 6일)",127.59047225559999,34.9711978426,전라남도 광양시 광양읍 백운로 3 (광양읍),전남,광양시
29647,옥곡시장,127.70015940879999,34.9885033578,전라남도 광양시 옥곡면 큰골1길 2-26 ,전남,광양시
36972,중마시장,127.6988774774,34.9382506465,전라남도 광양시 중마중앙로 88 (중동),전남,광양시
44356,하이마트 동광양점,127.6985276326,34.933390075300004,전라남도 광양시 중마중앙로 36 ,전남,광양시
49374,LF스퀘어테라스몰광양점,127.56632737,34.9626928247,전라남도 광양시 광양읍 순광로 466 ,전남,광양시
2954,"공산장 (1, 6일)",126.6091093957,34.9429566034,전라남도 나주시 공산면 공산로 120 (공산면),전남,나주시
5919,나주목물 (나주반장 김춘식),126.6937415893,35.0240710856,전라남도 나주시 영산로 5116-12 ,전남,나주시
5920,나주목사고을시장,126.723766411,35.0363285377,전라남도 나주시 청동길 14 (삼도동),전남,나주시
5925,"나주장(성북장) (4, 9일)",126.722416529,35.036375731599996,전남 나주시 성북동 100-1번지,전남,나주시
6379,"남평장 (1, 6일)",126.84516098440001,35.0466016357,전라남도 나주시 남평읍 남평3로 59-20 ,전남,나주시
28397,"영산포풍물시장/영산장 (5, 10일)",126.70717452459999,34.992061031700004,전라남도 나주시 풍물시장2길 12-14 (이창동),전남,나주시
39669,충주산방,126.59086331520001,34.962212463200004,전라남도 나주시 공산면 금강로 253 ,전남,나주시
44344,하이마트 나주점,126.71827799200001,35.0369450428,전라남도 나주시 대호길 11 ,전남,나주시
4858,금영돗자리,126.6041567647,35.1805158081,전라남도 함평군 해보면 밀재로 1286-21 ,전남,함평군
45567,"함평장 (2, 7일)",126.52344457049999,35.0637165549,전라남도 함평군 함평읍 시장길 49-1 ,전남,함평군
3554,"구례5일장 / 구례전통시장(3, 8일)",127.4701017143,35.2101438588,전라남도 구례군 구례읍 5일시장작은길 20 ,전남,구례군
37245,지리산조청아낙,127.45898048389999,35.3173954524,전라남도 구례군 지리산온천로 280 ,전남,구례군
5771,나이스클랍_롯데(아)남악점,126.4641006281,34.802145076,전라남도 무안군 삼향읍 남악로162번길 80 ,전남,무안군
5806,나이키 롯데남악,126.4641006281,34.802145076,전라남도 무안군 삼향읍 남악로162번길 80(롯데백화점아울렛 남악점 3층 나이키코너) ,전남,무안군
6228,남악시장,126.4728107716,34.8103692926,전라남도 무안군 삼향읍 남악5로52번길 13-7 ,전남,무안군
6744,네파 롯데남악,126.4641006281,34.802145076,전라남도 무안군 삼향읍 남악로162번길 80 ,전남,무안군
6769,네파키즈 롯데남악,126.4641006281,34.802145076,전라남도 무안군 삼향읍 남악로162번길 80 ,전남,무안군
6890,노스페이스 롯데남악,126.4641006281,34.802145076,"전라남도 무안군 삼향읍 남악로162번길 80(남악리), 2층 ",전남,무안군
8885,대현 모조에스핀 롯데남악,126.4641006281,34.802145076,전라남도 무안군 삼향읍 남악로162번길 80 롯데아울렛남악점1층,전남,무안군
9387,데상트 롯데남악,126.4641006281,34.802145076,전라남도 무안군 삼향읍 남악로162번길 80 ,전남,무안군
10489,두리토방(몽평요),126.50637193600001,34.9149997225,전라남도 무안군 몽탄면 신창길 4-3 ,전남,무안군
11833,롯데마트_남악점,126.4641006281,34.802145076,전라남도 무안군 삼향읍 남악로 162번길 80 ,전남,무안군
12239,르꼬끄 롯데남악,126.4641006281,34.802145076,전라남도 무안군 삼향읍 남악로162번길 80 ,전남,무안군
12422,리스트,126.4641006281,34.802145076,전남 무안군 삼향읍 남악로162번길80 ,전남,무안군
12454,리조트 남악점,126.4641006281,34.802145076,전남 무안군 삼향읍 남악로162번길80 ,전남,무안군
13249,"망운장 (1, 6일)",126.3919686,35.0115147228,전라남도 무안군 망운면 조산길 2 ,전남,무안군
14499,무안요 / 무안요전통분청사기전수관,126.49952788819999,34.9235680874,전라남도 무안군 몽탄면 몽탄로 940-1 ,전남,무안군
14502,"무안장 (4, 9일)",126.4725176318,34.986579977199995,전라남도 무안군 무안읍 면성1길 134 ,전남,무안군
14503,무안전통시장,126.47263411959999,34.993495865300005,전라남도 무안군 무안읍 성내리 21-13 ,전남,무안군
25720,아이피아 롯데아울렛 남악점,126.4641006281,34.802145076,전라남도 무안군 남악로162번길 80 ,전남,무안군
29161,오룡시장,126.459809225,34.8069166899,전라남도 무안군 삼향읍 남악3로 15 ,전남,무안군
29582,오프라벨 롯데아울렛 남악점,126.4641006281,34.802145076,전라남도 무안군 남악로162번길 80 ,전남,무안군
34165,"일로장 (1, 6일)",126.4945385102,34.8474654717,전라남도 무안군 일로읍 시장길 11-22 ,전남,무안군
40972,코인코즈,126.4641006281,34.802145076,전남 무안군 삼향읍 남악로162번길80 ,전남,무안군
